INDEX_NAME,AS_OF_DATE,CUSIP,ISIN_NUMBER,DESCRIPTION,CASH_VALUE,TICKER,PAR_WTD_COUPON,CURRENT_COUPON,MATURITY_DATE,MATURITY_WAL,YRS_TO_WORST,RATING,ISO_CURRENCY,ISO_COUNTRY,ML_INDUSTRY_LVL_1,ML_INDUSTRY_LVL_2,ML_INDUSTRY_LVL_3,ML_INDUSTRY_LVL_4,MLINDLVL1_CODE,MLINDLVL2_CODE,MLINDLVL3_CODE,MLINDLVL4_CODE,MKT_INDEX_WGHT,PREVMEND_MKT_INDEX_WGHT,PAR_INDEX_WGHT,CASH,SEMI_MOD_DURATION,SEMI_MOD_DUR_TO_WORST,EFF_DUR,PREVMEND_EFF_DUR,MOD_DUR_TO_WORST,PREVMEND_MOD_DUR_TO_WORST,MODIFIED_DUR,MACAULAY_DUR,EFF_CONVEXITY,SEMI_CONVEXITY_TO_WORST,CONVEXITY_TO_WORST,SEMI_CONVEXITY,CONVEXITY,FACTOR,WAC,WAM,WALA,CPR,DESCRIPTION2,TYPE,SPREAD_DURATION,MUNI_STATE,KDR_TRSY_6_MOS,KDR_TRSY_2_YRS,KDR_TRSY_5_YRS,KDR_TRSY_10_YRS,KDR_TRSY_20_YRS,KDR_TRSY_30_YRS,KDR_TRSY_50_YRS,KDR_SWAP_6_MOS,KDR_SWAP_2_YRS,KDR_SWAP_5_YRS,KDR_SWAP_10_YRS,KDR_SWAP_20_YRS,KDR_SWAP_30_YRS,KDR_SWAP_50_YRS,PRINCIPAL_CASH,INTEREST_CASH,REDEMPTION_CASH,ANNOUNCE_DATE,GEO_REGION,MTY_TYPE,TRR_INDEX_VAL_LOC,TRR_1_DAY_LOC,TRR_1_WEEK_LOC,TRR_1_MONTH_LOC,TRR_3_MONTH_LOC,TRR_6_MONTH_LOC,TRR_12_MONTH_LOC,TRR_MTD_LOC,TRR_QTD_LOC,TRR_YTD_LOC,PRR_INDEX_VAL_LOC,PRR_MTD_LOC,EXCESS_RTN_1_DAY,EXCESS_RTN_1_WEEK,EXCESS_RTN_1_MONTH,EXCESS_RTN_3_MONTH,EXCESS_RTN_6_MONTH,EXCESS_RTN_12_MONTH,EXCESS_RTN_MTD,EXCESS_RTN_QTD,EXCESS_RTN_YTD,EXCESS_SWAP_RTN_MTD,PAYDOWN_RETURN_MTD,ASSET_SWAP,PREVMEND_ASSETSWP,ASSETSWP_1_DAY_CHGE,ASSETSWP_1_WK_CHGE,ASSETSWP_1_MTH_CHGE,ASSETSWP_3_MTH_CHGE,ASSETSWP_12_MTH_CHGE,ASSETSWP_MTD_CHGE,ASSETSWP_QTD_CHGE,ASSETSWP_YTD_CHGE,OAS,PREVMEND_OAS,OAS_1_DAY_CHANGE,OAS_1_WEEK_CHANGE,OAS_1_MO_CHANGE,OAS_3_MO_CHANGE,OAS_12_MO_CHANGE,OAS_MTD_CHANGE,OAS_QTD_CHANGE,OAS_YTD_CHANGE,EFFECTIVE_YIELD,PREVMEND_EFF_YIELD,SEMI_YLD_TO_WORST,YLD_TO_WORST,PREVMEND_YLD_TO_WORST,YLD_TO_MATURITY,BOND_EQUIV_YTM,YIELD_TO_NEXT_CALL,PREVMEND_PRICE,PRICE,ACCRUED_INTEREST,PREVMEND_ACCRUED_INTEREST,SPREAD_TO_WORST,SPRD_TO_WORST_1_DAY_CHG,SPRD_TO_WORST_1_WK_CHGE,SPRD_TO_WORST_1_MTH_CHGE,SPRD_TO_WORST_3_MTH_CHGE,SPRD_TO_WORST_12_MTH_CHGE,SPRD_TO_WORST_MTD_CHGE,SPRD_TO_WORST_QTD_CHGE,SPRD_TO_WORST_YTD_CHGE,LIBOROAS,MARKET_CONVENTION_PRICE,FACE_VALUE_LOC,FULL_MARKET_VALUE_LOC,FACE_VALUE_PREVMEND_LOC
H0A0,9/1/2023,001846AA,US001846AA20,Angi Group Llc,0,ANGI,3.875,3.875,8/15/2028,4.952,4.952,B2,USD,US,Corporate,Industrials,Media,Advertising,CORP,INDU,Medi,MedS,0.03304,0.03298,0.03721,0,4.297,4.297,4.273,4.273,4.297,4.298,4.297,4.487,0.216,0.217,0.217,0.217,0.217,1,,,,,ICE BofA US High Yield Index,SENR,4.303,,0.002,0.099,4.138,0.033,0,0,0,0.004,0.111,4.119,0.033,0,0,0,0,0,0,8/20/2020,Americas,Call:MakeW,90.729,0.156,1.904,-3.393,0.387,7.994,11.903,0.156,-0.752,11.746,79.501,0.142,0.39,1.286,-3.424,2.078,6.282,12.549,0.39,-0.588,10.848,0.365,0,417,424,-7,-20,71,-20,-105,-7,24,-110,450,459,-9,-28,90,-21,-145,-9,31,-151,8.857,8.888,8.857,8.857,8.888,8.857,8.857,99.99,80.251,80.366,0.182986,0.172,450,-8,-29,90,-22,-145,-8,30,-151,475,80.366,500,402.7438,500
H0A0,9/1/2023,00185PAA,US00185PAA93,Api Escrow Corp.,0,APG,4.75,4.75,10/15/2029,6.119,6.119,B2,USD,US,Corporate,Industrials,Services,Support-Services,CORP,INDU,Serv,Supp,0.02261,0.02274,0.02232,0,5.059,5.059,4.557,4.498,5.059,5.068,5.059,5.23,-0.009,0.309,0.309,0.309,0.309,1,,,,,ICE BofA US High Yield Index,SENR,4.248,,0.006,0.335,3.399,0.805,0,0,0,0.008,0.332,3.406,0.815,0,0,0,0,0,0,10/21/2021,Americas,Call:MakeW,96.712,-0.597,0.561,1.805,1.333,3.642,14.279,-0.597,0.882,7.504,87.831,-0.611,-0.33,-0.047,1.862,3.18,2.153,15.473,-0.33,1.234,6.837,-0.368,0,236,228,8,3,-32,-51,-189,8,-15,-84,232,224,8,1,-38,-55,-225,8,-18,-95,6.598,6.449,6.759,6.759,6.637,6.759,6.759,16.862,90.623,90.058,1.807639,1.794,248,5,1,-36,-55,-211,5,-23,-89,259,90.058,300,275.5975,300
H0A0,9/1/2023,001877AA,US001877AA71,APi Group DE Inc,0,APG,4.125,4.125,7/15/2029,5.869,5.869,B2,USD,US,Corporate,Industrials,Services,Support-Services,CORP,INDU,Serv,Supp,0.02403,0.02391,0.02507,0,5.011,5.011,4.774,4.794,5.011,5.009,5.011,5.186,0.13,0.296,0.296,0.296,0.296,1,,,,,ICE BofA US High Yield Index,SENR,4.604,,0.003,0.149,3.861,0.759,0,0,0,0.005,0.141,3.874,0.765,0,0,0,0,0,0,6/22/2021,Americas,Call:MakeW,96.038,0.507,1.326,0.39,1.049,2.916,11.446,0.507,1,7.509,86.9,0.494,0.797,0.708,0.476,3,1.387,12.754,0.797,1.412,6.903,0.761,0,263,277,-14,-10,-3,-46,-137,-14,-15,-79,265,282,-17,-14,-4,-48,-169,-17,-21,-90,6.932,7.037,6.981,6.981,7.078,6.981,6.981,24.644,86.002,86.43,0.538542,0.527,269,-16,-14,-7,-49,-165,-16,-23,-88,291,86.43,336.852,292.9553,336.852
H0A0,9/1/2023,00191AAD,US00191AAD81,ARD Finance S.A.,0,ARDFIN,6.5,6.5,6/30/2027,3.829,3.829,CCC2,USD,IE,Corporate,Industrials,Capital Goods,Packaging,CORP,INDU,CapG,Pack,0.05982,0.05983,0.06663,0,3.146,3.146,3.13,3.133,3.146,3.149,3.146,3.354,0.121,0.123,0.123,0.123,0.123,1,,,,,ICE BofA US High Yield Index,SECR,3.147,,0.022,1.246,1.862,0,0,0,0,0.024,1.247,1.854,0,0,0,0,0,0,0,11/20/2019,Europe,Call:MakeW,101.353,-0.023,2.075,0.171,3.731,3.057,14.361,-0.023,0.521,21.68,78.204,-0.045,0.112,1.578,-0.054,4.58,1.156,14.102,0.112,0.244,20.434,0.085,0,780,783,-3,-28,18,-62,-68,-3,28,-224,870,873,-3,-43,24,-78,-108,-3,37,-353,13.2,13.182,13.2,13.2,13.182,13.2,13.2,99.99,80.372,80.336,1.119444,1.101,870,-3,-45,23,-80,-107,-3,35,-353,894,80.336,895.334,729.2944,895.334
H0A0,9/1/2023,00191UAA,US00191UAA07,Asgn Incorporated,0,ASGN,4.625,4.625,5/15/2028,4.702,4.702,BB3,USD,US,Corporate,Industrials,Services,Support-Services,CORP,INDU,Serv,Supp,0.0413,0.04115,0.04093,0,4.047,4.047,3.755,3.773,4.047,4.047,4.047,4.191,-0.019,0.196,0.196,0.196,0.196,1,,,,,ICE BofA US High Yield Index,SENR,3.564,,0.008,0.637,3.095,0,0,0,0,0.01,0.637,3.091,0,0,0,0,0,0,0,11/22/2019,Americas,Call:MakeW,107.236,0.353,0.752,-0.993,-0.291,2.77,8.16,0.353,0.541,3.057,89.862,0.338,0.541,0.221,-1.126,1.015,1.007,8.512,0.541,0.464,2.024,0.516,0,267,280,-13,-2,36,-10,-108,-13,0,3,265,279,-14,-3,40,-6,-118,-14,1,6,7.03,7.121,7.117,7.117,7.199,7.117,7.117,99.99,89.868,90.177,1.374653,1.362,273,-14,-3,31,-15,-114,-14,-4,-4,291,90.177,550,503.5337,550
H0A0,9/1/2023,001940AC,US001940AC98,ATS Corporation,0,ATSCN,4.125,4.125,12/15/2028,5.286,5.286,B1,USD,CA,Corporate,Industrials,Capital Goods,Machinery,CORP,INDU,CapG,Mach,0.02587,0.02574,0.02605,0,4.573,4.573,4.23,4.257,4.573,4.572,4.573,4.724,0.017,0.247,0.247,0.247,0.247,1,,,,,ICE BofA US High Yield Index,SENR,3.999,,0.001,0.292,3.703,0.217,0,0,0,0.003,0.287,3.709,0.219,0,0,0,0,0,0,12/29/2020,Americas,Call:MakeW,98.763,0.509,1.361,0.196,1.344,4.152,7.254,0.509,0.472,6.619,87.88,0.496,0.743,0.768,0.165,2.942,2.399,7.908,0.743,0.623,5.646,0.716,0,220,236,-16,-15,1,-48,-97,-16,-5,-73,214,232,-18,-18,2,-56,-108,-18,-5,-82,6.472,6.591,6.568,6.568,6.675,6.568,6.568,57.484,88.783,89.228,0.882292,0.871,224,-16,-15,-1,-56,-104,-16,-9,-79,241,89.228,350,315.385,350
H0A0,9/1/2023,00213MAV,US00213MAV63,Apx Group Inc.,0,VVNT,6.75,6.75,2/15/2027,3.461,3.461,BB2,USD,US,Corporate,Industrials,Services,Support-Services,CORP,INDU,Serv,Supp,0.0479,0.04796,0.04465,0,3.006,3.006,2.361,2.334,3.006,3.009,3.006,3.122,-0.214,0.111,0.111,0.111,0.111,1,,,,,ICE BofA US High Yield Index,SECR,2.12,,0.145,1.416,0.802,0,0,0,0,0.163,1.385,0.747,0,0,0,0,0,0,0,2/14/2020,Americas,Call:MakeW,125.756,-0.144,0.118,0.568,0.178,4.269,7.274,-0.144,0.151,5.49,99.793,-0.163,-0.074,-0.241,0.226,0.219,1.838,6.02,-0.074,-0.414,3.379,-0.097,0,273,269,4,8,11,29,-105,4,51,-52,267,264,3,9,-5,21,-108,3,39,-66,7.24,7.159,7.751,7.751,7.697,7.751,7.751,99.99,97.17,97.011,0.31875,0.3,320,1,15,-2,-8,-88,1,24,-52,287,97.011,600,583.9785,600
H0A0,9/1/2023,00213MAW,US00213MAW47,Apx Group Inc.,0,VVNT,5.75,5.75,7/15/2029,5.869,5.869,B1,USD,US,Corporate,Industrials,Services,Support-Services,CORP,INDU,Serv,Supp,0.05741,0.05701,0.05953,0,4.746,4.746,4.545,4.569,4.746,4.741,4.746,4.951,0.13,0.274,0.274,0.274,0.274,1,,,,,ICE BofA US High Yield Index,SENR,4.397,,0.016,0.207,3.621,0.695,0,0,0,0.018,0.202,3.634,0.699,0,0,0,0,0,0,7/9/2021,Americas,Call:MakeW,98.907,0.699,1.286,1.219,3.02,5.677,13.34,0.699,1.049,9.296,86.441,0.68,0.97,0.691,1.271,4.804,4.066,14.361,0.97,1.378,8.575,0.936,0,416,438,-22,-10,-16,-73,-138,-22,-18,-89,434,455,-21,-13,-19,-80,-174,-21,-14,-105,8.636,8.787,8.678,8.678,8.82,8.678,8.678,26.964,86.149,86.741,0.750694,0.735,439,-21,-13,-21,-79,-170,-21,-18,-102,459,86.741,800,699.9298,800
H0A0,9/1/2023,00215JAA,US00215JAA79,ASP AMC Merger Sub Inc,0,AIRM,8,8,5/15/2025,1.702,1.702,CC,USD,US,Corporate,Industrials,Healthcare,Health Services,CORP,INDU,Hcar,Hlth,0.00118,0.00117,0.03721,0,11.262,11.262,0.093,0.094,11.262,11.345,11.262,16.892,0,0.16,0.16,0.16,0.16,1,,,,,ICE BofA US High Yield Index,SENR,0.093,,0.051,0.042,0,0,0,0,0,0.051,0.041,0,0,0,0,0,0,0,0,4/21/2017,Americas,Call:MakeW,11.136,0.778,4.858,16.93,-34.264,-34.104,-88.401,0.778,62.382,-8.329,1.166,0,0.762,4.745,16.464,-35.438,-36.727,-91.343,0.762,61.455,-11.503,0.764,0,6393,6384,9,73,292,903,4187,9,547,1813,10000,10000,0,0,0,0,6794,0,0,0,100,100,99.99,99.99,99.99,99.99,99.99,99.99,0.5,0.5,2.377778,2.356,9498,-3,11,-1,-57,6298,-3,-7,9932,10000,0.5,500,14.3889,500
H0A0,9/1/2023,00216DAA,US00216DAA90,ATP Tower Holdings LLC Andean Tower Partners Colombia Sas Andean Telecom Partners Peru,0,ATPTOW,4.05,4.05,4/27/2026,2.655,2.655,BB3,USD,US,Corporate,Industrials,Technology & Electronics,Tech Hardware & Equipment,CORP,INDU,Tech,Comp,0.02712,0.02734,0.02791,0,2.376,2.376,2.366,2.373,2.376,2.384,2.376,2.493,0.07,0.07,0.07,0.07,0.07,1,,,,,ICE BofA US High Yield Index,SECR,2.375,,-0.002,1.837,0.532,0,0,0,0,-0.001,1.834,0.53,0,0,0,0,0,0,0,4/27/2021,Americas,Call:MakeW,95.632,-0.829,0.965,-0.863,2.042,1.585,4.2,-0.829,1.721,1.528,86.564,-0.842,-0.751,0.561,-1.204,2.417,-0.328,3.806,-0.751,1.161,0.168,-0.78,0,484,456,28,-13,58,-45,49,28,-7,97,514,481,33,-18,67,-45,58,33,-10,115,9.841,9.48,9.841,9.841,9.48,9.841,9.841,99.99,87.5,86.751,1.40625,1.395,512,32,-19,66,-47,57,32,-12,114,532,86.751,375,330.5911,375
H0A0,9/1/2023,00253XAA,US00253XAA90,AAdvantage Loyalty IP Ltd/ American Airlines Inc,0,AAL,5.5,5.5,4/20/2026,2.635,1.422,BB1,USD,US,Corporate,Industrials,Transportation,Air Transportation,CORP,INDU,Move,Airl,0.26001,0.25985,0.23874,0,1.265,1.265,1.263,1.265,1.287,1.29,1.287,1.309,0.028,0.029,0.026,0.029,0.026,1,,,,,ICE BofA US High Yield Index,SECR,1.266,,0.287,0.895,0.081,0,0,0,0,0.287,0.894,0.081,0,0,0,0,0,0,0,3/24/2021,Americas,Sink,107.457,0.047,0.166,0.445,1.102,3.89,10.312,0.047,0.025,5.943,94.154,0.032,0.051,-0.081,0.015,0.514,1.675,8.461,0.051,-0.737,3.771,0.05,0,186,189,-3,9,8,-23,-262,-3,61,-122,201,206,-5,8,10,-16,-299,-5,71,-139,6.985,7.007,6.985,6.925,6.947,6.925,6.985,,98.128,98.16,0.641667,0.626,186,-5,6,8,-14,-312,-5,75,-147,209,98.16,3208.333,3169.8804,3208.333
H0A0,9/1/2023,00253XAB,US00253XAB73,AAdvantage Loyalty IP Ltd/ American Airlines Inc,0,AAL,5.75,5.75,4/20/2029,5.635,4.253,BB1,USD,US,Corporate,Industrials,Transportation,Air Transportation,CORP,INDU,Move,Airl,0.23797,0.23687,0.22319,0,3.623,3.623,3.772,3.77,3.685,3.685,3.685,3.748,0.179,0.171,0.162,0.171,0.162,1,,,,,ICE BofA US High Yield Index,SECR,3.797,,0.012,0.749,2.847,0.165,0,0,0,0.013,0.755,2.836,0.164,0,0,0,0,0,0,3/24/2021,Americas,Sink,103.64,0.452,0.997,0.052,1.409,4.218,14.211,0.452,-0.072,9.495,90.084,0.435,0.644,0.436,-0.057,2.749,2.504,14.598,0.644,-0.087,8.578,0.615,0,251,266,-15,-8,5,-52,-208,-15,10,-132,243,259,-16,-9,7,-54,-243,-16,13,-149,6.888,7.007,6.888,6.829,6.947,6.829,6.888,,95.638,96.057,0.670833,0.655,245,-17,-10,8,-56,-247,-17,15,-153,267,96.057,2999.305,2901.1681,2999.305
H0A0,9/1/2023,003000AA,US003000AA44,Abercrombie & Fitch Management Co,0,ANF,8.75,8.75,7/15/2025,1.869,0.044,BB2,USD,US,Corporate,Industrials,Retail,Specialty Retail,CORP,INDU,Retl,Spec,0.02544,0.02529,0.0223,0,1.687,0.041,0.567,0.913,0.041,0.824,1.687,1.749,-1.159,0,0,0.038,0.038,1,,,,,ICE BofA US High Yield Index,SECR,0.552,,0.398,0.231,0,0,0,0,0,0.402,0.22,0,0,0,0,0,0,0,0,7/2/2020,Americas,Call:MakeW,131.977,0.58,0.823,1.524,2.815,6.36,14.67,0.58,2.248,10.326,102.506,0.556,0.546,0.637,1.06,1.961,3.879,12.429,0.546,1.445,7.673,0.563,0,45,112,-67,-75,-115,-126,-562,-67,-103,-424,55,121,-66,-80,-108,-152,-574,-66,-119,-457,5.482,6.119,5.415,5.349,6.636,7.389,7.389,5.415,101.75,102.322,1.142361,1.118,-1,-125,-141,-172,-219,-640,-125,-187,-534,54,102.322,299.73,310.1137,299.73
H0A0,9/1/2023,00401YAA,US00401YAA82,Academy Ltd / Academy Finance Corp.,0,ACALTD,6,6,11/15/2027,4.205,4.205,BB2,USD,US,Corporate,Industrials,Retail,Specialty Retail,CORP,INDU,Retl,Spec,0.03192,0.03201,0.02977,0,3.569,3.569,2.981,2.935,3.569,3.574,3.569,3.698,-0.159,0.156,0.156,0.156,0.156,1,,,,,ICE BofA US High Yield Index,SECR,2.742,,0.032,1.283,1.661,0,0,0,0,0.031,1.301,1.61,0,0,0,0,0,0,0,11/6/2020,Americas,Call:MakeW,109.349,-0.31,-0.752,-1.156,0.258,4.442,8.306,-0.31,0.534,3.933,92.957,-0.328,-0.19,-1.195,-1.414,0.921,2.358,7.812,-0.19,0.167,2.342,-0.218,0,254,247,7,42,58,-16,-124,7,8,-18,249,242,7,45,63,-7,-133,7,12,-14,6.94,6.813,7.258,7.258,7.165,7.258,7.258,47.126,95.82,95.5,1.783333,1.767,281,4,38,42,-23,-119,4,1,-21,274,95.5,400,389.1349,400
H0A0,9/1/2023,00404AAN,US00404AAN90,Acadia Healthcare Company Inc.,0,ACHC,5.5,5.5,7/1/2028,4.831,4.831,B1,USD,US,Corporate,Industrials,Healthcare,Health Facilities,CORP,INDU,Hcar,HFac,0.03524,0.0353,0.03349,0,4.109,4.109,3.319,3.272,4.109,4.113,4.109,4.25,-0.222,0.203,0.203,0.203,0.203,1,,,,,ICE BofA US High Yield Index,SENR,2.98,,0.029,0.863,2.413,0.002,0,0,0,0.032,0.887,2.347,0.002,0,0,0,0,0,0,6/24/2020,Americas,Call:MakeW,112.018,-0.194,0.383,-0.252,0.535,4.337,6.408,-0.194,-0.177,3.543,94.353,-0.21,-0.044,-0.084,-0.455,1.382,2.284,6.032,-0.044,-0.432,2.024,-0.071,0,220,216,4,6,22,-14,-82,4,26,-9,210,207,3,5,24,-22,-91,3,31,-6,6.478,6.396,6.845,6.845,6.794,6.845,6.845,99.99,94.735,94.534,0.931944,0.917,247,-1,6,12,-36,-86,-1,10,-18,236,94.534,450,429.5961,450
H0A0,9/1/2023,00404AAP,US00404AAP49,Acadia Healthcare Company Inc.,0,ACHC,5,5,4/15/2029,5.622,5.622,B1,USD,US,Corporate,Industrials,Healthcare,Health Facilities,CORP,INDU,Hcar,HFac,0.03649,0.03658,0.03535,0,4.676,4.676,4.012,3.974,4.676,4.681,4.676,4.834,-0.123,0.264,0.264,0.264,0.264,1,,,,,ICE BofA US High Yield Index,SENR,3.663,,0.007,0.515,3.111,0.367,0,0,0,0.009,0.519,3.1,0.369,0,0,0,0,0,0,10/14/2020,Americas,Call:MakeW,103.02,-0.242,0.231,-0.343,0.048,4.255,5.2,-0.242,0.423,3.335,89.273,-0.257,-0.026,-0.313,-0.411,1.486,2.538,5.584,-0.026,0.487,2.331,-0.057,0,228,226,2,10,18,-20,-55,2,0,-10,224,223,1,10,20,-17,-64,1,1,-7,6.55,6.472,6.787,6.787,6.731,6.787,6.787,99.99,91.998,91.757,1.902778,1.889,248,-1,8,9,-29,-66,-1,-10,-17,251,91.757,475,444.8848,475
H0A0,9/1/2023,004498AB,US004498AB73,ACI Worldwide Inc,0,ACIW,5.75,5.75,8/15/2026,2.952,2.952,B1,USD,US,Corporate,Financial,Financial Services,Investments & Misc Financial Services,CORP,FNCL,FinS,Invs,0.03226,0.03218,0.02977,0,2.662,2.662,1.828,1.869,2.662,2.663,2.662,2.748,-0.327,0.087,0.087,0.087,0.087,1,,,,,ICE BofA US High Yield Index,SENR,1.633,,0.278,1.188,0.361,0,0,0,0,0.301,1.141,0.319,0,0,0,0,0,0,0,8/21/2018,Americas,Call:MakeW,127.942,0.26,0.288,-0.05,0.433,4.593,5.642,0.26,1.549,5.215,96.979,0.244,0.294,0.011,-0.439,0.154,2.096,3.838,0.294,0.891,2.849,0.282,0,132,149,-17,0,46,29,-93,-17,-18,-76,124,141,-17,0,38,28,-96,-17,-27,-88,5.884,6.017,6.48,6.48,6.571,6.48,6.48,51.907,97.823,98.062,0.271528,0.256,183,-13,8,20,-21,-85,-13,-26,-74,139,98.062,400,393.3336,400
H0A0,9/1/2023,00489LAA,US00489LAA17,Acrisure Llc / Acrisure Fin Inc,0,ACRISU,7,7,11/15/2025,2.205,2.205,CCC2,USD,US,Corporate,Financial,Insurance,Insurance Brokerage,CORP,FNCL,Insr,InsB,0.07493,0.07488,0.06883,0,1.951,1.951,1.726,1.728,1.951,1.953,1.951,2.036,-0.141,0.049,0.049,0.049,0.049,1,,,,,ICE BofA US High Yield Index,SENR,1.649,,0.144,1.473,0.104,0,0,0,0,0.164,1.429,0.094,0,0,0,0,0,0,0,11/17/2017,Americas,Call:MakeW,148.569,0.062,1.169,0.398,3.473,7.195,11.043,0.062,1.084,10.372,98.245,0.043,0.095,0.863,-0.005,3.392,5.02,9.868,0.095,0.381,8.489,0.078,0,357,361,-4,-45,20,-134,-204,-4,17,-227,373,379,-6,-43,23,-121,-204,-6,25,-232,8.574,8.594,8.678,8.678,8.698,8.678,8.678,52.342,96.64,96.682,2.080556,2.061,383,-6,-39,14,-119,-197,-6,9,-223,385,96.682,925,913.5509,925
H0A0,9/1/2023,00489LAD,US00489LAD55,Acrisure Llc / Acrisure Fin Inc,0,ACRISU,10.125,10.125,8/1/2026,2.914,1.914,CCC2,USD,US,Corporate,Financial,Insurance,Insurance Brokerage,CORP,FNCL,Insr,InsB,0.03408,0.0341,0.02977,0,2.471,1.705,1.489,1.465,1.705,1.708,2.471,2.581,-0.263,0.039,0.039,0.078,0.078,1,,,,,ICE BofA US High Yield Index,SENR,1.354,,0.31,1.039,0.134,0,0,0,0,0.326,1.001,0.106,0,0,0,0,0,0,0,8/1/2019,Americas,Call:MakeW,145.126,-0.062,0.885,0.877,4.575,8.375,15.575,-0.062,2.323,12.857,99.767,-0.089,-0.053,0.581,0.454,4.378,6.042,14.341,-0.053,1.604,10.862,-0.058,0,313,308,5,-42,-21,-175,-376,5,-33,-329,311,307,4,-41,-11,-190,-384,4,-57,-353,7.787,7.703,8.387,8.387,8.337,8.927,8.927,36.013,103.093,103.001,0.871875,0.844,345,1,-32,-12,-187,-369,1,-56,-345,321,103.001,400,415.4895,400
H0A0,9/1/2023,00489LAF,US00489LAF04,Acrisure Llc / Acrisure Fin Inc,0,ACRISU,4.25,4.25,2/15/2029,5.461,5.461,B2,USD,US,Corporate,Financial,Insurance,Insurance Brokerage,CORP,FNCL,Insr,InsB,0.04982,0.04976,0.05209,0,4.694,4.694,4.515,4.517,4.694,4.696,4.694,4.865,0.118,0.259,0.259,0.259,0.259,1,,,,,ICE BofA US High Yield Index,SECR,4.384,,0.004,0.143,3.972,0.386,0,0,0,0.006,0.137,3.985,0.389,0,0,0,0,0,0,2/16/2021,Americas,Call:MakeW,99.169,0.109,0.979,0.874,3.651,9.132,8.315,0.109,1.096,8.386,88.142,0.095,0.368,0.373,0.895,5.464,7.473,9.285,0.368,1.364,7.608,0.339,0,289,296,-7,-5,-14,-88,-92,-7,-18,-88,292,300,-8,-8,-14,-101,-110,-8,-19,-103,7.245,7.265,7.279,7.279,7.298,7.279,7.279,44.962,86.478,86.56,0.200694,0.189,296,-8,-7,-15,-99,-108,-8,-22,-100,318,86.56,700,607.3279,700
H0A0,9/1/2023,00489LAH,US00489LAH69,Acrisure Llc / Acrisure Fin Inc,0,ACRISU,6,6,8/1/2029,5.914,5.914,CCC2,USD,US,Corporate,Financial,Insurance,Insurance Brokerage,CORP,FNCL,Insr,InsB,0.03582,0.03583,0.03721,0,4.75,4.75,4.55,4.546,4.75,4.754,4.75,4.962,0.125,0.275,0.275,0.275,0.275,1,,,,,ICE BofA US High Yield Index,SENR,4.399,,0.019,0.216,3.582,0.725,0,0,0,0.02,0.212,3.595,0.731,0,0,0,0,0,0,8/10/2021,Americas,Call:MakeW,101.121,-0.032,1.908,1.973,5.477,11.021,15.426,-0.032,1.477,11.234,88.171,-0.051,0.237,1.301,2.032,7.277,9.419,16.527,0.237,1.824,10.554,0.202,0,438,442,-4,-23,-32,-108,-155,-4,-23,-108,457,462,-5,-27,-35,-128,-200,-5,-22,-133,8.869,8.855,8.912,8.912,8.901,8.912,8.912,26.215,86.87,86.825,0.516667,0.5,463,-5,-26,-36,-126,-196,-5,-25,-130,482,86.825,500,436.7067,500
H0A0,9/1/2023,00511BAA,US00511BAA52,Acuris Finance US Inc / Acuris Finance S.a r.l.,0,ILOGIC,5,5,5/1/2028,4.664,4.664,B2,USD,US,Corporate,Financial,Financial Services,Investments & Misc Financial Services,CORP,FNCL,FinS,Invs,0.0238,0.02373,0.02605,0,3.878,3.878,3.858,3.857,3.878,3.879,3.878,4.075,0.181,0.183,0.183,0.183,0.183,1,,,,,ICE BofA US High Yield Index,SECR,3.883,,0.011,0.456,3.39,0,0,0,0,0.013,0.465,3.374,0,0,0,0,0,0,0,5/13/2021,Americas,Call:MakeW,92.459,0.265,1.735,2.82,7.052,5.146,4.082,0.265,5.949,6.099,81.344,0.249,0.464,1.151,2.723,8.491,3.39,4.36,0.464,5.966,5.088,0.44,0,530,539,-9,-18,-42,-127,24,-9,-89,-17,576,588,-12,-27,-56,-167,31,-12,-120,-23,10.155,10.216,10.155,10.155,10.216,10.155,10.155,44.206,81,81.205,1.680555,1.667,577,-11,-26,-56,-168,32,-11,-121,-22,602,81.205,350,290.1012,350
H0A0,9/1/2023,00653VAA,US00653VAA98,Adapthealth Llc,0,ADAHEA,6.125,6.125,8/1/2028,4.914,4.914,B2,USD,US,Corporate,Industrials,Healthcare,Medical Products,CORP,INDU,Hcar,HDev,0.02621,0.02606,0.02605,0,4.086,4.086,3.822,3.846,4.086,4.083,4.086,4.258,0.044,0.202,0.202,0.202,0.202,1,,,,,ICE BofA US High Yield Index,SENR,3.639,,0.017,0.503,3.266,0.016,0,0,0,0.019,0.503,3.266,0.017,0,0,0,0,0,0,7/29/2020,Americas,Call:MakeW,105.246,0.583,1.785,1.603,9.666,2.48,5.463,0.583,5.895,3.468,87.03,0.564,0.779,1.202,1.504,11.079,0.871,5.873,0.779,5.915,2.501,0.756,0,394,412,-18,-25,-27,-203,-27,-18,-113,19,398,419,-21,-31,-31,-242,-31,-21,-131,15,8.359,8.51,8.454,8.454,8.59,8.454,8.454,99.99,90.271,90.783,0.527431,0.51,409,-19,-27,-29,-234,-35,-19,-126,6,424,90.783,350,319.5865,350
